-3.536	4.145	0.04	1.0	0
-3.327	4.06	0.04	1.0	0
-3.112	3.977	0.04	1.0	0
-2.898	3.918	0.04	1.0	0
-2.684	3.825	0.04	1.0	0
-2.684	4.256	0.08	9.0	0
-2.474	3.766	0.04	1.0	0
-2.474	4.219	0.08	9.0	0
-2.262	3.716	0.04	1.0	0
-2.262	4.151	0.08	9.0	0
-2.047	3.649	0.04	1.0	0
-2.047	4.097	0.08	9.0	0
-1.833	3.603	0.04	1.0	0
-1.833	4.071	0.08	9.0	0
-1.624	3.577	0.04	1.0	0
-1.624	4.045	0.08	9.0	0
-1.624	3.839	0.08	10.0	0
-1.410	3.524	0.04	1.0	0
-1.410	4.023	0.08	9.0	0
-1.410	3.776	0.08	10.0	0
-1.171	3.48	0.04	1.0	0
-1.171	3.993	0.08	9.0	0
-1.171	3.743	0.08	10.0	0
-0.959	3.462	0.04	1.0	0
-0.959	3.988	0.08	9.0	0
-0.959	3.719	0.08	10.0	0
-0.745	3.43	0.04	1.0	0
-0.745	3.966	0.08	9.0	0
-0.745	3.692	0.08	10.0	0
-0.540	3.418	0.04	1.0	0
-0.540	3.946	0.08	9.0	0
-0.540	3.698	0.08	10.0	0
-0.329	3.413	0.04	1.0	0
-0.329	3.961	0.08	9.0	0
-0.329	3.675	0.08	10.0	0
-0.131	3.423	0.04	1.0	0
-0.131	3.942	0.08	9.0	0
-0.131	3.675	0.08	10.0	0
0.138	3.405	0.04	1.0	0
0.138	3.932	0.08	9.0	0
0.138	3.668	0.08	10.0	0
0.338	3.422	0.04	1.0	0
0.338	3.947	0.08	9.0	0
0.338	3.684	0.08	10.0	0
0.543	3.426	0.04	1.0	0
0.543	3.962	0.08	9.0	0
0.543	3.69	0.08	10.0	0
0.754	3.452	0.04	1.0	0
0.754	3.978	0.08	9.0	0
0.754	3.708	0.08	10.0	0
0.966	3.479	0.04	1.0	0
0.966	4.004	0.08	9.0	0
0.966	3.734	0.08	10.0	0
1.204	3.509	0.04	1.0	0
1.204	4.034	0.08	9.0	0
1.204	3.775	0.08	10.0	0
1.416	3.552	0.04	1.0	0
1.416	4.076	0.08	9.0	0
1.628	3.589	0.04	1.0	0
1.628	4.108	0.08	9.0	0
1.841	3.624	0.04	1.0	0
1.841	4.166	0.08	9.0	0
2.055	3.673	0.04	1.0	0
2.055	4.203	0.08	9.0	0
2.266	3.712	0.04	1.0	0
2.505	3.768	0.04	1.0	0
2.718	3.84	0.04	1.0	0
2.931	3.894	0.04	1.0	0
3.142	3.955	0.04	1.0	0
3.356	4.047	0.04	1.0	0
3.595	4.139	0.04	1.0	0
3.809	4.194	0.04	1.0	0
4.022	4.287	0.04	1.0	0
4.233	4.393	0.04	1.0	0
4.446	4.486	0.04	1.0	0
4.677	4.59	0.04	1.0	0
4.891	4.688	0.04	1.0	0
5.104	4.765	0.04	1.0	0
5.340	4.86	0.04	1.0	0
5.554	4.995	0.04	1.0	0
5.768	5.017	0.05	3.0	0
6.007	5.076	0.05	3.0	0
6.217	5.119	0.05	3.0	0
6.431	5.183	0.05	3.0	0
6.644	5.226	0.05	3.0	0
6.883	5.297	0.05	3.0	0
7.097	5.34	0.05	3.0	0
7.308	5.412	0.05	3.0	0
7.522	5.455	0.05	3.0	0
7.752	5.517	0.05	3.0	0
7.965	5.544	0.05	3.0	0
8.179	5.591	0.05	3.0	0
8.419	5.633	0.05	3.0	0
8.629	5.705	0.05	3.0	0
8.843	5.736	0.05	3.0	0
9.056	5.783	0.05	3.0	0
9.292	5.808	0.05	3.0	0
9.506	5.868	0.05	3.0	0
9.720	5.907	0.05	3.0	0
9.959	5.983	0.05	3.0	0
10.172	6.009	0.05	3.0	0
10.383	6.048	0.05	3.0	0
10.622	6.094	0.05	3.0	0
10.836	6.142	0.05	3.0	0
11.050	6.185	0.05	3.0	0
11.280	6.222	0.05	3.0	0
11.491	6.261	0.05	3.0	0
11.704	6.316	0.05	3.0	0
11.943	6.334	0.09	4.0	0
12.157	6.381	0.09	4.0	0
12.371	6.412	0.09	4.0	0
12.607	6.462	0.09	4.0	0
12.820	6.48	0.09	4.0	0
13.034	6.511	0.09	4.0	0
13.273	6.558	0.09	4.0	0
13.483	6.584	0.09	4.0	0
13.697	6.598	0.09	4.0	0
13.928	6.639	0.09	4.0	0
14.141	6.658	0.09	4.0	0
14.355	6.702	0.09	4.0	0
14.569	6.747	0.09	4.0	0
14.805	6.774	0.09	4.0	0
15.019	6.806	0.09	4.0	0
15.257	6.849	0.09	4.0	0
15.471	6.884	0.09	4.0	0
15.681	6.91	0.09	4.0	0
15.920	6.924	0.09	4.0	0
16.134	6.956	0.09	4.0	0
16.348	6.983	0.09	4.0	0
16.587	7.015	0.09	4.0	0
16.800	7.045	0.09	4.0	0
17.011	7.1	0.09	4.0	0
17.225	7.127	0.09	4.0	0
17.456	7.161	0.09	4.0	0
17.669	7.18	0.09	4.0	0
17.879	7.219	0.09	4.0	0
18.118	7.251	0.09	4.0	0
18.332	7.291	0.09	4.0	0
18.571	7.324	0.09	4.0	0
18.785	7.35	0.09	4.0	0
18.996	7.366	0.09	4.0	0
19.234	7.383	0.09	4.0	0
19.448	7.422	0.09	4.0	0
19.662	7.459	0.09	4.0	0
19.876	7.496	0.09	4.0	0
20.103	7.52	0.09	4.0	0
20.316	7.545	0.09	4.0	0
20.530	7.565	0.09	4.0	0
20.769	7.603	0.09	4.0	0
20.983	7.647	0.09	4.0	0
21.197	7.68	0.09	4.0	0
21.408	7.706	0.09	4.0	0
21.620	7.744	0.09	4.0	0
21.856	7.759	0.09	4.0	0
22.070	7.783	0.09	4.0	0
22.284	7.804	0.09	4.0	0
