-89.609	17.207	0.1	6.0	0
-89.387	17.175	0.1	6.0	0
-88.950	17.115	0.1	6.0	0
-88.505	17.054	0.1	6.0	0
-88.059	16.988	0.1	6.0	0
-87.614	16.923	0.1	6.0	0
-87.167	16.852	0.1	6.0	0
-86.722	16.786	0.1	6.0	0
-86.277	16.71	0.1	6.0	0
-85.832	16.639	0.1	6.0	0
-85.386	16.563	0.1	6.0	0
-84.941	16.487	0.1	6.0	0
-84.494	16.416	0.1	6.0	0
-84.272	16.393	0.1	6.0	0
-83.835	16.334	0.1	6.0	0
-83.613	16.301	0.1	6.0	0
-83.166	16.245	0.1	6.0	0
-82.723	16.19	0.1	6.0	0
-82.060	16.117	0.1	6.0	0
-81.607	16.06	0.1	6.0	0
-81.392	16.033	0.1	6.0	0
-81.169	16.011	0.1	6.0	0
-80.518	15.934	0.1	6.0	0
-80.296	15.907	0.1	6.0	0
-80.073	15.879	0.1	6.0	0
-79.858	15.862	0.1	6.0	0
-79.422	15.813	0.1	6.0	0
-78.985	15.758	0.1	6.0	0
-78.556	15.704	0.1	6.0	0
-77.905	15.613	0.1	6.0	0
-77.467	15.554	0.1	6.0	0
-77.255	15.528	0.1	6.0	0
-77.041	15.501	0.1	6.0	0
-76.611	15.456	0.1	6.0	0
-76.404	15.455	0.1	6.0	0
-76.192	15.437	0.1	6.0	0
-75.771	15.401	0.1	6.0	0
-75.566	15.388	0.1	6.0	0
-75.352	15.361	0.1	6.0	0
-75.147	15.327	0.1	6.0	0
-74.933	15.309	0.1	6.0	0
-74.726	15.296	0.1	6.0	0
-74.526	15.241	0.1	6.0	0
-74.315	15.236	0.1	6.0	0
-73.894	15.183	0.1	6.0	0
-73.680	15.157	0.1	6.0	0
-73.467	15.117	0.1	6.0	0
-73.253	15.099	0.1	6.0	0
-73.038	15.064	0.1	6.0	0
-72.618	14.994	0.1	6.0	0
-72.404	14.972	0.1	6.0	0
-71.976	14.91	0.1	6.0	0
-71.762	14.879	0.1	6.0	0
-71.341	14.826	0.1	6.0	0
-71.135	14.801	0.1	6.0	0
-70.913	14.76	0.1	6.0	0
-70.700	14.734	0.1	6.0	0
-70.485	14.719	0.1	6.0	0
-70.271	14.705	0.1	6.0	0
-70.057	14.679	0.1	6.0	0
-69.843	14.656	0.1	6.0	0
-69.629	14.621	0.1	6.0	0
-69.415	14.598	0.1	6.0	0
-69.199	14.567	0.1	6.0	0
-68.985	14.536	0.1	6.0	0
-68.557	14.478	0.1	6.0	0
-68.343	14.452	0.1	6.0	0
-68.122	14.424	0.1	6.0	0
-67.684	14.39	0.1	6.0	0
-67.470	14.372	0.1	6.0	0
-67.032	14.313	0.1	6.0	0
-66.818	14.286	0.1	6.0	0
-66.595	14.258	0.1	6.0	0
-66.382	14.232	0.1	6.0	0
-65.936	14.184	0.1	6.0	0
-65.722	14.149	0.1	6.0	0
-65.491	14.12	0.1	6.0	0
-65.053	14.055	0.1	6.0	0
-64.831	14.023	0.1	6.0	0
-64.163	13.944	0.1	6.0	0
-63.941	13.916	0.1	6.0	0
-63.503	13.879	0.1	6.0	0
-63.279	13.856	0.1	6.0	0
-63.066	13.829	0.1	6.0	0
-62.620	13.773	0.1	6.0	0
-62.398	13.746	0.1	6.0	0
-61.952	13.699	0.1	6.0	0
-61.729	13.675	0.1	6.0	0
-61.507	13.656	0.1	6.0	0
-61.060	13.596	0.1	6.0	0
-60.845	13.547	0.1	6.0	0
-60.410	13.497	0.1	6.0	0
-59.957	13.436	0.1	6.0	0
-59.520	13.381	0.1	6.0	0
-59.296	13.353	0.1	6.0	0
-58.850	13.28	0.1	6.0	0
-58.183	13.205	0.1	6.0	0
-57.969	13.192	0.1	6.0	0
-57.745	13.164	0.1	6.0	0
-57.523	13.136	0.1	6.0	0
-57.300	13.108	0.1	6.0	0
-56.855	13.053	0.1	6.0	0
-56.410	13.001	0.1	6.0	0
-56.187	12.965	0.1	6.0	0
-55.535	12.901	0.1	6.0	0
