-38.777	10.897	0.1	6.0	0
-38.324	10.838	0.1	6.0	0
-38.088	10.817	0.1	6.0	0
-37.874	10.777	0.1	6.0	0
-37.643	10.748	0.1	6.0	0
-37.404	10.72	0.1	6.0	0
-37.191	10.691	0.1	6.0	0
-36.955	10.66	0.1	6.0	0
-36.740	10.623	0.1	6.0	0
-36.501	10.568	0.1	6.0	0
-36.287	10.544	0.1	6.0	0
-36.047	10.504	0.1	6.0	0
-35.834	10.482	0.1	6.0	0
-35.607	10.422	0.1	6.0	0
-35.393	10.379	0.1	6.0	0
-35.153	10.321	0.1	6.0	0
-34.939	10.282	0.1	6.0	0
-34.701	10.239	0.1	6.0	0
-34.465	10.207	0.1	6.0	0
-34.251	10.171	0.1	6.0	0
-34.019	10.153	0.1	6.0	0
-33.805	10.11	0.1	6.0	0
-33.566	10.088	0.1	6.0	0
-33.355	10.052	0.1	6.0	0
-33.117	10.02	0.1	6.0	0
-32.903	9.981	0.1	6.0	0
-32.663	9.94	0.1	6.0	0
-32.449	9.906	0.1	6.0	0
-32.211	9.879	0.1	6.0	0
-32.000	9.852	0.1	6.0	0
-31.769	9.826	0.1	6.0	0
-31.555	9.799	0.1	6.0	0
-31.315	9.734	0.1	6.0	0
-31.101	9.708	0.1	6.0	0
-30.865	9.685	0.1	6.0	0
-30.652	9.644	0.1	6.0	0
-30.438	9.613	0.1	6.0	0
-30.199	9.581	0.1	6.0	0
-29.985	9.547	0.1	6.0	0
-29.774	9.465	0.1	6.0	0
-29.544	9.466	0.1	5.0	0
-29.544	9.418	0.1	6.0	0
-29.330	9.429	0.1	5.0	0
-29.330	9.377	0.1	6.0	0
-29.116	9.383	0.1	5.0	0
-29.116	9.343	0.1	6.0	0
-28.876	9.362	0.1	5.0	0
-28.876	9.309	0.1	6.0	0
-28.666	9.269	0.1	6.0	0
-28.452	9.291	0.1	5.0	0
-28.452	9.233	0.1	6.0	0
-28.213	9.248	0.1	5.0	0
-27.999	9.199	0.1	5.0	0
-27.999	9.148	0.1	6.0	0
-27.785	9.133	0.07	4.0	0
-27.549	9.087	0.07	4.0	0
-27.549	9.151	0.1	5.0	0
-27.335	9.049	0.07	4.0	0
-27.335	9.116	0.1	5.0	0
-27.097	9.017	0.07	4.0	0
-26.882	8.988	0.07	4.0	0
-26.882	9.009	0.1	5.0	0
-26.668	8.933	0.07	4.0	0
-26.668	8.983	0.1	5.0	0
-26.441	8.895	0.07	4.0	0
-26.441	8.95	0.1	5.0	0
-26.227	8.81	0.07	4.0	0
-26.227	8.923	0.1	5.0	0
-26.013	8.769	0.07	4.0	0
-26.013	8.892	0.1	5.0	0
-25.774	8.754	0.07	4.0	0
-25.774	8.844	0.1	5.0	0
-25.560	8.693	0.07	4.0	0
-25.560	8.799	0.1	5.0	0
-25.295	8.683	0.07	4.0	0
-25.295	8.757	0.1	5.0	0
-25.110	8.648	0.07	4.0	0
-24.871	8.614	0.07	4.0	0
-24.871	8.713	0.1	5.0	0
-24.658	8.588	0.07	4.0	0
-24.658	8.668	0.1	5.0	0
-24.447	8.558	0.07	4.0	0
-24.447	8.637	0.1	5.0	0
-24.216	8.502	0.07	4.0	0
-24.216	8.604	0.1	5.0	0
-24.002	8.468	0.07	4.0	0
-24.002	8.559	0.1	5.0	0
-23.788	8.438	0.07	4.0	0
-23.788	8.515	0.1	5.0	0
-23.548	8.4	0.07	4.0	0
-23.335	8.381	0.07	4.0	0
-23.335	8.453	0.1	5.0	0
-23.099	8.321	0.07	4.0	0
-23.099	8.428	0.1	5.0	0
-22.885	8.268	0.07	4.0	0
-22.885	8.406	0.1	5.0	0
-22.671	8.249	0.07	4.0	0
-22.432	8.232	0.07	4.0	0
-22.432	8.35	0.1	5.0	0
-22.219	8.199	0.07	4.0	0
-22.219	8.327	0.1	5.0	0
-22.008	8.174	0.07	4.0	0
-22.008	8.3	0.1	5.0	0
-21.794	8.14	0.07	4.0	0
-21.794	8.27	0.1	5.0	0
-21.580	8.101	0.07	4.0	0
-21.580	8.243	0.1	5.0	0
-21.369	8.068	0.07	4.0	0
-21.369	8.21	0.1	5.0	0
-21.155	8.03	0.07	4.0	0
-20.916	7.996	0.07	4.0	0
-20.916	8.16	0.1	5.0	0
-20.703	7.977	0.07	4.0	0
-20.703	8.137	0.1	5.0	0
-20.489	7.961	0.07	4.0	0
-20.489	8.125	0.1	5.0	0
-20.275	7.931	0.07	4.0	0
-20.275	8.098	0.1	5.0	0
-20.064	7.893	0.07	4.0	0
-20.064	8.058	0.1	5.0	0
-19.833	7.853	0.07	4.0	0
-19.620	7.826	0.07	4.0	0
-19.620	8.021	0.1	5.0	0
-19.406	7.788	0.07	4.0	0
-19.406	8.003	0.1	5.0	0
-19.195	7.762	0.07	4.0	0
-19.195	7.976	0.1	5.0	0
-18.981	7.731	0.07	4.0	0
-18.981	7.959	0.1	5.0	0
-18.767	7.697	0.07	4.0	0
-18.528	7.664	0.07	4.0	0
-18.317	7.637	0.07	4.0	0
-18.104	7.618	0.07	4.0	0
-17.890	7.572	0.07	4.0	0
-17.650	7.543	0.07	4.0	0
-17.436	7.512	0.07	4.0	0
-17.226	7.478	0.07	4.0	0
-17.013	7.437	0.07	4.0	0
-16.799	7.429	0.07	4.0	0
-16.585	7.394	0.07	4.0	0
-16.345	7.364	0.07	4.0	0
-16.135	7.327	0.07	4.0	0
-15.920	7.3	0.07	4.0	0
-15.707	7.243	0.07	4.0	0
-15.493	7.22	0.07	4.0	0
-15.262	7.184	0.07	4.0	0
-15.052	7.116	0.07	4.0	0
-14.838	7.112	0.07	4.0	0
-14.625	7.085	0.07	4.0	0
-14.385	7.04	0.07	4.0	0
-14.175	7.006	0.07	4.0	0
-13.961	6.964	0.07	4.0	0
-13.747	6.922	0.07	4.0	0
-13.533	6.888	0.07	4.0	0
-13.320	6.831	0.07	4.0	0
-13.084	6.809	0.07	4.0	0
-12.870	6.771	0.07	4.0	0
-12.656	6.736	0.07	4.0	0
-12.441	6.679	0.07	4.0	0
-12.231	6.638	0.07	4.0	0
-12.018	6.626	0.07	4.0	0
-11.804	6.584	0.07	4.0	0
-11.590	6.58	0.05	3.0	0
-11.350	6.52	0.05	3.0	0
-10.926	6.433	0.05	3.0	0
-10.713	6.376	0.05	3.0	0
-10.499	6.322	0.05	3.0	0
-10.074	6.25	0.05	3.0	0
-9.860	6.197	0.05	3.0	0
-9.647	6.136	0.05	3.0	0
-9.433	6.083	0.05	3.0	0
-9.219	6.052	0.05	3.0	0
-9.008	5.965	0.05	3.0	0
-8.580	5.868	0.05	3.0	0
-8.370	5.836	0.05	3.0	0
-8.157	5.806	0.05	3.0	0
-7.943	5.779	0.05	3.0	0
-7.515	5.726	0.05	3.0	0
-7.304	5.7	0.05	3.0	0
-7.091	5.67	0.05	3.0	0
-6.877	5.625	0.05	3.0	0
-6.663	5.583	0.05	3.0	0
-6.452	5.486	0.04	1.0	0
-6.238	5.386	0.04	1.0	0
-6.025	5.265	0.04	1.0	0
-5.812	5.177	0.04	1.0	0
-5.626	5.093	0.04	1.0	0
-5.412	4.993	0.04	1.0	0
-5.198	4.89	0.04	1.0	0
-4.987	4.79	0.04	1.0	0
-4.774	4.705	0.04	1.0	0
-4.561	4.612	0.04	1.0	0
-4.347	4.521	0.04	1.0	0
-4.133	4.424	0.04	1.0	0
-3.920	4.324	0.04	1.0	0
-3.709	4.258	0.04	1.0	0
-3.520	4.176	0.04	1.0	0
-2.883	4.008	0.04	1.0	0
-2.670	3.935	0.04	1.0	0
-2.670	4.642	0.08	9.0	0
-2.457	3.875	0.04	1.0	0
-2.457	4.598	0.08	9.0	0
-2.270	3.806	0.04	1.0	0
-2.270	4.56	0.08	9.0	0
-2.058	3.752	0.04	1.0	0
-2.058	4.309	0.06	7.0	0
-2.058	4.524	0.08	9.0	0
-1.845	3.704	0.04	1.0	0
-1.845	4.213	0.06	7.0	0
-1.845	4.489	0.08	9.0	0
-1.633	3.659	0.04	1.0	0
-1.633	4.195	0.06	7.0	0
-1.633	4.486	0.08	9.0	0
-1.421	3.611	0.04	1.0	0
-1.421	4.157	0.06	7.0	0
-1.421	4.465	0.08	9.0	0
-1.421	3.932	0.08	10.0	0
-1.226	3.593	0.04	1.0	0
-1.226	4.129	0.06	7.0	0
-1.226	4.438	0.08	9.0	0
-1.226	3.912	0.08	10.0	0
-1.015	3.561	0.04	1.0	0
-1.015	4.121	0.06	7.0	0
-1.015	4.427	0.08	9.0	0
-1.015	3.88	0.08	10.0	0
-0.805	3.541	0.04	1.0	0
-0.805	4.083	0.06	7.0	0
-0.805	4.4	0.08	9.0	0
-0.805	3.857	0.08	10.0	0
-0.600	3.518	0.04	1.0	0
-0.600	4.081	0.06	7.0	0
